year,population_group,age,number
2016,jews_and_others_total,21,89200
2016,jews_and_others_total,22,89600
2016,jews_and_others_total,23,89800
2016,jews_and_others_total,24,90100
2016,jews_and_others_total,25,90300
2016,jews_and_others_total,25-29,458800
2016,jews_and_others_total,26,90800
2016,jews_and_others_total,27,91700
2016,jews_and_others_total,28,92400
2016,jews_and_others_total,29,93500
2016,jews_and_others_total,3,133300
2016,jews_and_others_total,30,94600
2016,jews_and_others_total,30-34,471100
2016,jews_and_others_total,31,94700
2016,jews_and_others_total,32,95100
2016,jews_and_others_total,33,94400
2016,jews_and_others_total,34,92400
2016,jews_and_others_total,35,91600
2016,jews_and_others_total,35-39,447500
2016,jews_and_others_total,36,90800
2016,jews_and_others_total,37,88000
2016,jews_and_others_total,38,87300
2016,jews_and_others_total,39,89800
2016,jews_and_others_total,4,130600
2016,jews_and_others_total,40,90300
2016,jews_and_others_total,40-44,426400
2016,jews_and_others_total,41,87800
2016,jews_and_others_total,42,84600
2016,jews_and_others_total,43,82100
2016,jews_and_others_total,44,81600
2016,jews_and_others_total,45,80100
2016,jews_and_others_total,45-49,364100
2016,jews_and_others_total,46,76200
2016,jews_and_others_total,47,72600
2016,jews_and_others_total,48,68600
2016,jews_and_others_total,49,66700
2016,jews_and_others_total,5,128500
2016,jews_and_others_total,5-9,609700
2016,jews_and_others_total,50,66900
2016,jews_and_others_total,50-54,325900
2016,jews_and_others_total,51,65900
2016,jews_and_others_total,52,64599.99999999999
2016,jews_and_others_total,53,64000
2016,jews_and_others_total,54,64400.00000000001
2016,jews_and_others_total,55,66000
2016,jews_and_others_total,55-59,328600
2016,jews_and_others_total,56,66800
2016,jews_and_others_total,57,65700
2016,jews_and_others_total,58,65099.99999999999
2016,jews_and_others_total,59,65000
2016,jews_and_others_total,6,126400
2016,jews_and_others_total,60,65600
2016,jews_and_others_total,60-64,327100
2016,jews_and_others_total,61,65200
2016,jews_and_others_total,62,64800
2016,jews_and_others_total,63,65700
2016,jews_and_others_total,64,65900
2016,jews_and_others_total,65,65000
2016,jews_and_others_total,65-69,306800
2016,jews_and_others_total,66,62100
2016,jews_and_others_total,67,59100
2016,jews_and_others_total,68,60800
2016,jews_and_others_total,69,59800
2016,jews_and_others_total,7,122400
2016,jews_and_others_total,70,49900
2016,jews_and_others_total,70-74,183600
2016,jews_and_others_total,71,39700
2016,jews_and_others_total,72,33500
2016,jews_and_others_total,73,30200
2016,jews_and_others_total,74,30400
2016,jews_and_others_total,75,31500
2016,jews_and_others_total,75-79,159000
2016,jews_and_others_total,76,31900
2016,jews_and_others_total,77,32400
2016,jews_and_others_total,78,32600
2016,jews_and_others_total,79,30500
2016,jews_and_others_total,8,118000
2016,jews_and_others_total,80,27300
2016,jews_and_others_total,80-84,113900
2016,jews_and_others_total,81,24600
2016,jews_and_others_total,82,22000
2016,jews_and_others_total,83,20800
2016,jews_and_others_total,84,19200
2016,jews_and_others_total,85-89,71800
2016,jews_and_others_total,9,114300
2016,jews_and_others_total,90-94,33600
2016,jews_and_others_total,95+,10400
2016,jews_and_others_total,TOTAL,6768500
2017,all_female,0,88400
2017,all_female,0-4,433600
2017,all_female,1,87900
2017,all_female,10,74700
2017,all_female,10-14,362700
2017,all_female,11,72800
2017,all_female,12,71900
2017,all_female,13,72200
2017,all_female,14,71200
2017,all_female,15,68900
2017,all_female,15-19,333800
2017,all_female,16,67900
2017,all_female,17,66600
2017,all_female,18,65600
2017,all_female,19,64700
2017,all_female,2,87100
2017,all_female,20,63100
2017,all_female,20-24,306500
2017,all_female,21,61600
2017,all_female,22,60800
2017,all_female,23,60600
2017,all_female,24,60400
2017,all_female,25,60300
2017,all_female,25-29,298500
2017,all_female,26,60000
2017,all_female,27,59800
2017,all_female,28,59400
2017,all_female,29,58900
2017,all_female,3,85500
2017,all_female,30,59000
2017,all_female,30-34,295000
2017,all_female,31,59100
2017,all_female,32,59100
2017,all_female,33,59100
2017,all_female,34,58700
2017,all_female,35,57700
2017,all_female,35-39,283200
2017,all_female,36,57200
2017,all_female,37,56900
2017,all_female,38,55800
2017,all_female,39,55500
2017,all_female,4,84600
2017,all_female,40,56700
2017,all_female,40-44,274600
2017,all_female,41,56900
2017,all_female,42,55300
2017,all_female,43,53500
2017,all_female,44,52200
2017,all_female,45,51600
2017,all_female,45-49,239500
2017,all_female,46,50500
2017,all_female,47,48100
2017,all_female,48,45900
2017,all_female,49,43400
2017,all_female,5,83700
2017,all_female,5-9,403400
2017,all_female,50,42600
2017,all_female,50-54,208500
2017,all_female,51,42700
2017,all_female,52,41800
2017,all_female,53,40900
2017,all_female,54,40600
2017,all_female,55,40600
2017,all_female,55-59,202500
2017,all_female,56,41100
2017,all_female,57,41100
2017,all_female,58,40100
2017,all_female,59,39500
2017,all_female,6,82500
2017,all_female,60,39100
2017,all_female,60-64,194300
2017,all_female,61,39300
2017,all_female,62,38900
2017,all_female,63,38400
2017,all_female,64,38600
2017,all_female,65,38600
2017,all_female,65-69,181400
2017,all_female,66,38100
2017,all_female,67,35800
2017,all_female,68,33800
2017,all_female,69,35100
2017,all_female,7,81400
2017,all_female,70,34800
2017,all_female,70-74,126200
2017,all_female,71,29300
2017,all_female,72,23600
2017,all_female,73,20200
2017,all_female,74,18400
2017,all_female,75,18400
2017,all_female,75-79,95600
2017,all_female,76,19100
2017,all_female,77,19200
2017,all_female,78,19300
2017,all_female,79,19500
2017,all_female,8,79200
2017,all_female,80,18300
2017,all_female,80-84,74600
2017,all_female,81,16200
2017,all_female,82,14600
2017,all_female,83,13100
2017,all_female,84,12400
2017,all_female,85-89,47100
2017,all_female,9,76600
2017,all_female,90-94,23300
2017,all_female,95+,7100
2017,all_female,TOTAL,4391500
2017,all_male,0,93500
2017,all_male,0-4,458500
2017,all_male,1,93200
2017,all_male,10,78600
2017,all_male,10-14,381300
2017,all_male,11,76800
2017,all_male,12,75800
2017,all_male,13,75800
2017,all_male,14,74400
2017,all_male,15,72200
2017,all_male,15-19,350000
2017,all_male,16,71400
2017,all_male,17,70100
2017,all_male,18,68700
2017,all_male,19,67500
2017,all_male,2,92200
2017,all_male,20,65800
2017,all_male,20-24,318700
2017,all_male,21,64200
2017,all_male,22,63200
2017,all_male,23,62900
2017,all_male,24,62500
2017,all_male,25,62000
2017,all_male,25-29,304400
2017,all_male,26,61500
2017,all_male,27,60900
2017,all_male,28,60400
2017,all_male,29,59600
2017,all_male,3,90600
2017,all_male,30,59200
2017,all_male,30-34,295300
2017,all_male,31,59200
2017,all_male,32,59000
2017,all_male,33,59300
2017,all_male,34,58500
2017,all_male,35,57000
2017,all_male,35-39,279200
2017,all_male,36,56400
2017,all_male,37,56300
2017,all_male,38,55000
2017,all_male,39,54500
2017,all_male,4,89100
2017,all_male,40,55900
2017,all_male,40-44,270200
2017,all_male,41,55900
2017,all_male,42,54600
2017,all_male,43,52800
2017,all_male,44,51000
2017,all_male,45,50300
2017,all_male,45-49,233800
2017,all_male,46,49300
2017,all_male,47,47000
2017,all_male,48,44800
2017,all_male,49,42400
2017,all_male,5,87800
2017,all_male,5-9,423400
2017,all_male,50,41200
2017,all_male,50-54,201100
2017,all_male,51,41300
2017,all_male,52,40800
2017,all_male,53,39500
2017,all_male,54,38400
2017,all_male,55,37800
2017,all_male,55-59,187300
2017,all_male,56,38200
2017,all_male,57,38100
2017,all_male,58,37000
2017,all_male,59,36300
2017,all_male,6,86800
2017,all_male,60,35700
2017,all_male,60-64,175600
2017,all_male,61,35600
2017,all_male,62,35000
2017,all_male,63,34600
2017,all_male,64,34700
2017,all_male,65,34300
2017,all_male,65-69,160000
2017,all_male,66,33800
2017,all_male,67,31800
2017,all_male,68,29700
2017,all_male,69,30400
2017,all_male,7,85600
2017,all_male,70,29800
2017,all_male,70-74,108300
2017,all_male,71,25300
2017,all_male,72,20500
2017,all_male,73,17400
2017,all_male,74,15300
2017,all_male,75,14900
2017,all_male,75-79,74300
2017,all_male,76,15100
2017,all_male,77,14900
2017,all_male,78,14900
2017,all_male,79,14600
2017,all_male,8,82800
2017,all_male,80,13500
2017,all_male,80-84,53500
2017,all_male,81,12000
2017,all_male,82,10500
2017,all_male,83,9100
2017,all_male,84,8400
2017,all_male,85-89,29600
2017,all_male,9,80400
2017,all_male,90-94,12400
2017,all_male,95+,4600
2017,all_male,TOTAL,4321800
2017,all_total,0,181900
2017,all_total,0-4,892100
2017,all_total,1,181100
2017,all_total,10,153300
2017,all_total,10-14,744100
2017,all_total,11,149600
2017,all_total,12,147600
2017,all_total,13,148000
2017,all_total,14,145600
2017,all_total,15,141100
2017,all_total,15-19,683800
2017,all_total,16,139300
2017,all_total,17,136700
2017,all_total,18,134400
2017,all_total,19,132300
2017,all_total,2,179300
2017,all_total,20,128900
2017,all_total,20-24,625200
2017,all_total,21,125900
2017,all_total,22,123900
2017,all_total,23,123500
2017,all_total,24,122900
2017,all_total,25,122300
2017,all_total,25-29,602900
2017,all_total,26,121500
2017,all_total,27,120700
2017,all_total,28,119800
2017,all_total,29,118600
2017,all_total,3,176100
2017,all_total,30,118200
2017,all_total,30-34,590300
2017,all_total,31,118300
2017,all_total,32,118200
2017,all_total,33,118400
2017,all_total,34,117200
2017,all_total,35,114700
2017,all_total,35-39,562400
2017,all_total,36,113600
2017,all_total,37,113200
2017,all_total,38,110800
2017,all_total,39,110000
2017,all_total,4,173700
2017,all_total,40,112600
2017,all_total,40-44,544800
2017,all_total,41,112900
2017,all_total,42,109900
2017,all_total,43,106300
2017,all_total,44,103200
2017,all_total,45,101900
2017,all_total,45-49,473300
2017,all_total,46,99800
2017,all_total,47,95100
2017,all_total,48,90700
2017,all_total,49,85800
2017,all_total,5,171500
2017,all_total,5-9,826800
2017,all_total,50,83700
2017,all_total,50-54,409700
2017,all_total,51,84000
2017,all_total,52,82600
2017,all_total,53,80400
2017,all_total,54,78900
2017,all_total,55,78400
2017,all_total,55-59,389800
2017,all_total,56,79300
2017,all_total,57,79200
2017,all_total,58,77100
2017,all_total,59,75800
2017,all_total,6,169300
2017,all_total,60,74800
2017,all_total,60-64,369900
2017,all_total,61,74900
2017,all_total,62,74000
2017,all_total,63,73000
2017,all_total,64,73300
2017,all_total,65,72900
2017,all_total,65-69,341400
2017,all_total,66,71800
2017,all_total,67,67600
2017,all_total,68,63500
2017,all_total,69,65500
2017,all_total,7,167000
2017,all_total,70,64599.99999999999
2017,all_total,70-74,234600
2017,all_total,71,54600
2017,all_total,72,44100
2017,all_total,73,37600
2017,all_total,74,33700
2017,all_total,75,33300
2017,all_total,75-79,169900
2017,all_total,76,34100
2017,all_total,77,34100
2017,all_total,78,34200
2017,all_total,79,34200
2017,all_total,8,162000
2017,all_total,80,31800
2017,all_total,80-84,128199.99999999999
2017,all_total,81,28200
2017,all_total,82,25100
2017,all_total,83,22200
2017,all_total,84,20800
2017,all_total,85-89,76700
2017,all_total,9,157000
2017,all_total,90-94,35700
2017,all_total,95+,11700
2017,all_total,TOTAL,8713300
2017,arab_female,0,20300
2017,arab_female,0-4,99200
2017,arab_female,1,20100
2017,arab_female,10,18800
2017,arab_female,10-14,96900
2017,arab_female,11,18900
2017,arab_female,12,19000
2017,arab_female,13,19800
2017,arab_female,14,20300
2017,arab_female,15,20200
2017,arab_female,15-19,96800
2017,arab_female,16,19900
2017,arab_female,17,19400
2017,arab_female,18,18900
2017,arab_female,19,18400
2017,arab_female,2,19800
2017,arab_female,20,17800
2017,arab_female,20-24,84000
2017,arab_female,21,17400
2017,arab_female,22,16800
2017,arab_female,23,16300
2017,arab_female,24,15800
2017,arab_female,25,15400
2017,arab_female,25-29,71200
2017,arab_female,26,15000
2017,arab_female,27,14500
2017,arab_female,28,13600
2017,arab_female,29,12700
2017,arab_female,3,19400
2017,arab_female,30,12100
2017,arab_female,30-34,57500
2017,arab_female,31,11500
2017,arab_female,32,11400
2017,arab_female,33,11400
2017,arab_female,34,11200
2017,arab_female,35,10900
2017,arab_female,35-39,55200
2017,arab_female,36,10800
2017,arab_female,37,11100
2017,arab_female,38,11200
2017,arab_female,39,11200
2017,arab_female,4,19500
2017,arab_female,40,11200
2017,arab_female,40-44,54100
2017,arab_female,41,11100
2017,arab_female,42,10800
2017,arab_female,43,10600
2017,arab_female,44,10400
2017,arab_female,45,10000
2017,arab_female,45-49,46400
2017,arab_female,46,9700
2017,arab_female,47,9300
2017,arab_female,48,8900
2017,arab_female,49,8400
2017,arab_female,5,19700
2017,arab_female,5-9,97100
2017,arab_female,50,8300
2017,arab_female,50-54,40400
2017,arab_female,51,8400
2017,arab_female,52,8300
2017,arab_female,53,7900
2017,arab_female,54,7500
2017,arab_female,55,7100
2017,arab_female,55-59,31300
2017,arab_female,56,6700
2017,arab_female,57,6300
2017,arab_female,58,5800
2017,arab_female,59,5500
2017,arab_female,6,19700
2017,arab_female,60,5100
2017,arab_female,60-64,22800
2017,arab_female,61,4900
2017,arab_female,62,4600
2017,arab_female,63,4300
2017,arab_female,64,4000
2017,arab_female,65,3900
2017,arab_female,65-69,16000
2017,arab_female,66,3800
2017,arab_female,67,3100
2017,arab_female,68,2500
2017,arab_female,69,2700
2017,arab_female,7,19700
2017,arab_female,70,2800
2017,arab_female,70-74,12700
2017,arab_female,71,2700
2017,arab_female,72,2600
2017,arab_female,73,2400
2017,arab_female,74,2200
2017,arab_female,75,1900
2017,arab_female,75-79,8000
2017,arab_female,76,1700
2017,arab_female,77,1600
2017,arab_female,78,1400
2017,arab_female,79,1400
2017,arab_female,8,19200
2017,arab_female,80,1300
2017,arab_female,80-84,5100
2017,arab_female,81,1200
2017,arab_female,82,1000
2017,arab_female,83,800
2017,arab_female,84,800
2017,arab_female,85-89,2400
2017,arab_female,9,18800
2017,arab_female,90-94,800
2017,arab_female,95+,400
2017,arab_female,TOTAL,898400
2017,arab_male,0,21800
2017,arab_male,0-4,105300
2017,arab_male,1,21400
2017,arab_male,10,19900
2017,arab_male,10-14,101900
2017,arab_male,11,19900
2017,arab_male,12,20200
2017,arab_male,13,20800
2017,arab_male,14,21100
2017,arab_male,15,21200
2017,arab_male,15-19,101900
2017,arab_male,16,21100
2017,arab_male,17,20400
2017,arab_male,18,19900
2017,arab_male,19,19300
2017,arab_male,2,21000
2017,arab_male,20,18500
2017,arab_male,20-24,87900
2017,arab_male,21,18000
2017,arab_male,22,17500
2017,arab_male,23,17200
2017,arab_male,24,16700
2017,arab_male,25,16100.000000000002
2017,arab_male,25-29,73400
2017,arab_male,26,15600
2017,arab_male,27,14800
2017,arab_male,28,14000
2017,arab_male,29,12900
2017,arab_male,3,20500
2017,arab_male,30,12100
2017,arab_male,30-34,58300
2017,arab_male,31,11800
2017,arab_male,32,11700
2017,arab_male,33,11500
2017,arab_male,34,11300
2017,arab_male,35,11100
2017,arab_male,35-39,55700
2017,arab_male,36,10900
2017,arab_male,37,11100
2017,arab_male,38,11300
2017,arab_male,39,11300
2017,arab_male,4,20600
2017,arab_male,40,11300
2017,arab_male,40-44,54800
2017,arab_male,41,11200
2017,arab_male,42,11000
2017,arab_male,43,10800
2017,arab_male,44,10500
2017,arab_male,45,10100
2017,arab_male,45-49,46900
2017,arab_male,46,9700
2017,arab_male,47,9400
2017,arab_male,48,9100
2017,arab_male,49,8600
2017,arab_male,5,20800
2017,arab_male,5-9,102200
2017,arab_male,50,8500
2017,arab_male,50-54,40600
2017,arab_male,51,8600
2017,arab_male,52,8400
2017,arab_male,53,7700
2017,arab_male,54,7400
2017,arab_male,55,6900
2017,arab_male,55-59,30600
2017,arab_male,56,6500
2017,arab_male,57,6200
2017,arab_male,58,5700
2017,arab_male,59,5300
2017,arab_male,6,20800
2017,arab_male,60,4800
2017,arab_male,60-64,21500
2017,arab_male,61,4600
2017,arab_male,62,4300
2017,arab_male,63,4100
2017,arab_male,64,3800
2017,arab_male,65,3400
2017,arab_male,65-69,14200
2017,arab_male,66,3400
2017,arab_male,67,2700
2017,arab_male,68,2300
2017,arab_male,69,2400
2017,arab_male,7,20600
2017,arab_male,70,2500
2017,arab_male,70-74,11200
2017,arab_male,71,2500
2017,arab_male,72,2300
2017,arab_male,73,2100
2017,arab_male,74,1800
2017,arab_male,75,1600
2017,arab_male,75-79,6800
2017,arab_male,76,1500
2017,arab_male,77,1400
2017,arab_male,78,1200
2017,arab_male,79,1100
2017,arab_male,8,20100
2017,arab_male,80,1000
2017,arab_male,80-84,3700
2017,arab_male,81,900
2017,arab_male,82,700
2017,arab_male,83,600
2017,arab_male,84,500
2017,arab_male,85-89,1600
2017,arab_male,9,19900
2017,arab_male,90-94,500
2017,arab_male,95+,300
2017,arab_male,TOTAL,919300
2017,arab_total,0,42100
2017,arab_total,0-4,204500
2017,arab_total,1,41500
2017,arab_total,10,38700
2017,arab_total,10-14,198800
2017,arab_total,11,38700
2017,arab_total,12,39200
2017,arab_total,13,40700
2017,arab_total,14,41500
2017,arab_total,15,41400
2017,arab_total,15-19,198700
2017,arab_total,16,41000
2017,arab_total,17,39800
2017,arab_total,18,38900
2017,arab_total,19,37700
2017,arab_total,2,40800
2017,arab_total,20,36200
2017,arab_total,20-24,171800
2017,arab_total,21,35400
2017,arab_total,22,34200
2017,arab_total,23,33500
2017,arab_total,24,32500
2017,arab_total,25,31500
2017,arab_total,25-29,144600
2017,arab_total,26,30600
2017,arab_total,27,29300
2017,arab_total,28,27500
2017,arab_total,29,25600
2017,arab_total,3,40000
2017,arab_total,30,24200
2017,arab_total,30-34,115800
2017,arab_total,31,23200
2017,arab_total,32,23100
2017,arab_total,33,22900
2017,arab_total,34,22500
2017,arab_total,35,21900
2017,arab_total,35-39,110800
2017,arab_total,36,21700
2017,arab_total,37,22200
2017,arab_total,38,22600
2017,arab_total,39,22500
2017,arab_total,4,40100
2017,arab_total,40,22500
2017,arab_total,40-44,108900
2017,arab_total,41,22400
2017,arab_total,42,21800
2017,arab_total,43,21400
2017,arab_total,44,20800
2017,arab_total,45,20100
2017,arab_total,45-49,93300
2017,arab_total,46,19400
2017,arab_total,47,18700
2017,arab_total,48,17900
2017,arab_total,49,17100
2017,arab_total,5,40500
2017,arab_total,5-9,199300
2017,arab_total,50,16900
2017,arab_total,50-54,81000
2017,arab_total,51,17000
2017,arab_total,52,16600
2017,arab_total,53,15700
2017,arab_total,54,14800
2017,arab_total,55,14000
2017,arab_total,55-59,61900
2017,arab_total,56,13300
2017,arab_total,57,12400
2017,arab_total,58,11500
2017,arab_total,59,10800
2017,arab_total,6,40500
2017,arab_total,60,9800
2017,arab_total,60-64,44400
2017,arab_total,61,9400
2017,arab_total,62,8900
2017,arab_total,63,8300
2017,arab_total,64,7800
2017,arab_total,65,7300
2017,arab_total,65-69,30100
2017,arab_total,66,7200
2017,arab_total,67,5800
2017,arab_total,68,4800
2017,arab_total,69,5100
2017,arab_total,7,40300
2017,arab_total,70,5300
2017,arab_total,70-74,23900
2017,arab_total,71,5200
2017,arab_total,72,4900
2017,arab_total,73,4500
2017,arab_total,74,4000
2017,arab_total,75,3500
2017,arab_total,75-79,14800
2017,arab_total,76,3300
2017,arab_total,77,2900
2017,arab_total,78,2600
2017,arab_total,79,2500
2017,arab_total,8,39300
2017,arab_total,80,2300
2017,arab_total,80-84,8800
2017,arab_total,81,2100
2017,arab_total,82,1700
2017,arab_total,83,1400
2017,arab_total,84,1300
2017,arab_total,85-89,4100
2017,arab_total,9,38700
2017,arab_total,90-94,1400
2017,arab_total,95+,700
2017,arab_total,TOTAL,1817700
2017,jews_and_others_female,0,68100
2017,jews_and_others_female,0-4,334400
2017,jews_and_others_female,1,67800
2017,jews_and_others_female,10,55800
2017,jews_and_others_female,10-14,265800
2017,jews_and_others_female,11,53900
2017,jews_and_others_female,12,52800
2017,jews_and_others_female,13,52400
2017,jews_and_others_female,14,50800
2017,jews_and_others_female,15,48800
2017,jews_and_others_female,15-19,237000
2017,jews_and_others_female,16,47900
2017,jews_and_others_female,17,47200
2017,jews_and_others_female,18,46700
2017,jews_and_others_female,19,46300
2017,jews_and_others_female,2,67200
2017,jews_and_others_female,20,45400
2017,jews_and_others_female,20-24,222500
2017,jews_and_others_female,21,44300
2017,jews_and_others_female,22,44000
2017,jews_and_others_female,23,44300
2017,jews_and_others_female,24,44500
2017,jews_and_others_female,25,44900
2017,jews_and_others_female,25-29,227300
2017,jews_and_others_female,26,45000
2017,jews_and_others_female,27,45300
2017,jews_and_others_female,28,45800
2017,jews_and_others_female,29,46300
2017,jews_and_others_female,3,66100
2017,jews_and_others_female,30,46900
2017,jews_and_others_female,30-34,237500
2017,jews_and_others_female,31,47600
2017,jews_and_others_female,32,47700
2017,jews_and_others_female,33,47800
2017,jews_and_others_female,34,47500
2017,jews_and_others_female,35,46800
2017,jews_and_others_female,35-39,228000
2017,jews_and_others_female,36,46400
2017,jews_and_others_female,37,45900
2017,jews_and_others_female,38,44600
2017,jews_and_others_female,39,44300
2017,jews_and_others_female,4,65099.99999999999
2017,jews_and_others_female,40,45500
2017,jews_and_others_female,40-44,220500
2017,jews_and_others_female,41,45800
2017,jews_and_others_female,42,44500
2017,jews_and_others_female,43,42900
2017,jews_and_others_female,44,41800
2017,jews_and_others_female,45,41600
2017,jews_and_others_female,45-49,193100
2017,jews_and_others_female,46,40800
2017,jews_and_others_female,47,38800
2017,jews_and_others_female,48,37000
2017,jews_and_others_female,49,35000
2017,jews_and_others_female,5,64000
2017,jews_and_others_female,5-9,306300
2017,jews_and_others_female,50,34200
2017,jews_and_others_female,50-54,168200
2017,jews_and_others_female,51,34300
2017,jews_and_others_female,52,33600
2017,jews_and_others_female,53,33000
2017,jews_and_others_female,54,33100
2017,jews_and_others_female,55,33500
2017,jews_and_others_female,55-59,171100
2017,jews_and_others_female,56,34400
2017,jews_and_others_female,57,34800
2017,jews_and_others_female,58,34300
2017,jews_and_others_female,59,34100
2017,jews_and_others_female,6,62800
2017,jews_and_others_female,60,34000
2017,jews_and_others_female,60-64,171500
2017,jews_and_others_female,61,34400
2017,jews_and_others_female,62,34400
2017,jews_and_others_female,63,34200
2017,jews_and_others_female,64,34500
2017,jews_and_others_female,65,34700
2017,jews_and_others_female,65-69,165400
2017,jews_and_others_female,66,34300
2017,jews_and_others_female,67,32800
2017,jews_and_others_female,68,31300
2017,jews_and_others_female,69,32400
2017,jews_and_others_female,7,61700
2017,jews_and_others_female,70,32000
2017,jews_and_others_female,70-74,113500
2017,jews_and_others_female,71,26500
2017,jews_and_others_female,72,21000
2017,jews_and_others_female,73,17800
2017,jews_and_others_female,74,16200
2017,jews_and_others_female,75,16600
2017,jews_and_others_female,75-79,87600
2017,jews_and_others_female,76,17400
2017,jews_and_others_female,77,17600
2017,jews_and_others_female,78,17900
2017,jews_and_others_female,79,18100
2017,jews_and_others_female,8,60000
2017,jews_and_others_female,80,17000
2017,jews_and_others_female,80-84,69500
2017,jews_and_others_female,81,15100
2017,jews_and_others_female,82,13700
2017,jews_and_others_female,83,12300
2017,jews_and_others_female,84,11600
2017,jews_and_others_female,85-89,44600
2017,jews_and_others_female,9,57800
2017,jews_and_others_female,90-94,22500
2017,jews_and_others_female,95+,6700
2017,jews_and_others_female,TOTAL,3493100
2017,jews_and_others_male,0,71700
2017,jews_and_others_male,0-4,353200
2017,jews_and_others_male,1,71700
2017,jews_and_others_male,10,58700
2017,jews_and_others_male,10-14,279500
2017,jews_and_others_male,11,56900
2017,jews_and_others_male,12,55600
2017,jews_and_others_male,13,55000
2017,jews_and_others_male,14,53300
2017,jews_and_others_male,15,51000
2017,jews_and_others_male,15-19,248100
2017,jews_and_others_male,16,50300
2017,jews_and_others_male,17,49700
2017,jews_and_others_male,18,48800
2017,jews_and_others_male,19,48300
2017,jews_and_others_male,2,71200
2017,jews_and_others_male,20,47400
2017,jews_and_others_male,20-24,230800
2017,jews_and_others_male,21,46200
2017,jews_and_others_male,22,45700
2017,jews_and_others_male,23,45700
2017,jews_and_others_male,24,45800
2017,jews_and_others_male,25,45900
2017,jews_and_others_male,25-29,231000
2017,jews_and_others_male,26,45900
2017,jews_and_others_male,27,46100
2017,jews_and_others_male,28,46500
2017,jews_and_others_male,29,46700
2017,jews_and_others_male,3,70000
2017,jews_and_others_male,30,47100
2017,jews_and_others_male,30-34,237000
2017,jews_and_others_male,31,47500
2017,jews_and_others_male,32,47400
2017,jews_and_others_male,33,47800
2017,jews_and_others_male,34,47200
2017,jews_and_others_male,35,45900
2017,jews_and_others_male,35-39,223600
2017,jews_and_others_male,36,45500
2017,jews_and_others_male,37,45200
2017,jews_and_others_male,38,43700
2017,jews_and_others_male,39,43200
2017,jews_and_others_male,4,68500
2017,jews_and_others_male,40,44600
2017,jews_and_others_male,40-44,215400
2017,jews_and_others_male,41,44700
2017,jews_and_others_male,42,43600
2017,jews_and_others_male,43,41900
2017,jews_and_others_male,44,40600
2017,jews_and_others_male,45,40200
2017,jews_and_others_male,45-49,186900
2017,jews_and_others_male,46,39500
2017,jews_and_others_male,47,37600
2017,jews_and_others_male,48,35800
2017,jews_and_others_male,49,33700
2017,jews_and_others_male,5,66900
2017,jews_and_others_male,5-9,321200
2017,jews_and_others_male,50,32700.000000000004
2017,jews_and_others_male,50-54,160500
2017,jews_and_others_male,51,32700.000000000004
2017,jews_and_others_male,52,32400
2017,jews_and_others_male,53,31700
2017,jews_and_others_male,54,31000
2017,jews_and_others_male,55,30900
2017,jews_and_others_male,55-59,156700
2017,jews_and_others_male,56,31600
2017,jews_and_others_male,57,31900
2017,jews_and_others_male,58,31300
2017,jews_and_others_male,59,30900
2017,jews_and_others_male,6,66000
2017,jews_and_others_male,60,30900
2017,jews_and_others_male,60-64,154100
2017,jews_and_others_male,61,31000
2017,jews_and_others_male,62,30700
2017,jews_and_others_male,63,30500
2017,jews_and_others_male,64,30900
2017,jews_and_others_male,65,30900
2017,jews_and_others_male,65-69,145800
2017,jews_and_others_male,66,30400
2017,jews_and_others_male,67,29000
2017,jews_and_others_male,68,27400
2017,jews_and_others_male,69,28000
2017,jews_and_others_male,7,65000
2017,jews_and_others_male,70,27300
2017,jews_and_others_male,70-74,97200
2017,jews_and_others_male,71,22800
2017,jews_and_others_male,72,18300
2017,jews_and_others_male,73,15300
2017,jews_and_others_male,74,13500
2017,jews_and_others_male,75,13300
2017,jews_and_others_male,75-79,67500
2017,jews_and_others_male,76,13500
2017,jews_and_others_male,77,13600
2017,jews_and_others_male,78,13600
2017,jews_and_others_male,79,13600
2017,jews_and_others_male,8,62700
2017,jews_and_others_male,80,12500
2017,jews_and_others_male,80-84,49800
2017,jews_and_others_male,81,11100
2017,jews_and_others_male,82,9800
2017,jews_and_others_male,83,8500
2017,jews_and_others_male,84,7900
2017,jews_and_others_male,85-89,28000
2017,jews_and_others_male,9,60500
2017,jews_and_others_male,90-94,11900
2017,jews_and_others_male,95+,4200
2017,jews_and_others_male,TOTAL,3402500
2017,jews_and_others_total,0,139800
2017,jews_and_others_total,0-4,687600
2017,jews_and_others_total,1,139600
2017,jews_and_others_total,10,114600
2017,jews_and_others_total,10-14,545300
2017,jews_and_others_total,11,110900
2017,jews_and_others_total,12,108400
2017,jews_and_others_total,13,107400
2017,jews_and_others_total,14,104100
2017,jews_and_others_total,15,99800
2017,jews_and_others_total,15-19,485000
2017,jews_and_others_total,16,98300
2017,jews_and_others_total,17,96900
2017,jews_and_others_total,18,95500
2017,jews_and_others_total,19,94600
2017,jews_and_others_total,2,138400
2017,jews_and_others_total,20,92700
2017,jews_and_others_total,20-24,453300
2017,jews_and_others_total,21,90500
2017,jews_and_others_total,22,89700
2017,jews_and_others_total,23,90100
2017,jews_and_others_total,24,90400
2017,jews_and_others_total,25,90700
2017,jews_and_others_total,25-29,458300
2017,jews_and_others_total,26,90900
2017,jews_and_others_total,27,91400
2017,jews_and_others_total,28,92300
2017,jews_and_others_total,29,93000
2017,jews_and_others_total,3,136100
2017,jews_and_others_total,30,94100
